"Category","Name","ID","Verbose ID","pValue",S100A2,TNFRSF6B,CDC42EP5,SLC34A2,SAA1,SAA2,PI3,MUC5B,LCN2,RARRES1,IGFBP5,BPIFA1,S100A16,KRT18,CXCL6,ABCA13,MUC5AC,AQP5,SERPINB3,PDZK1IP1,SERPINB4,CXCL17,CFB,AGR2,SFN,S100A14,ZG16B,MSMB,ASS1,SLPI
"ToppCell Atlas","343B-Epithelial_cells-Epithelial-B_(AT2)|343B / Donor, Lineage, Cell class and subclass (all cells)","f3ca63c7902d7530a29a85eb54f69b303031d150","toppcell_f3ca63c7902d7530a29a85eb54f69b303031d150_343B-Epithelial_cells-Epithelial-B_(AT2)|343B_/_...",5.1825135399307734E-11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1
"ToppCell Atlas","Bronchial_Brush-Epithelial|Bronchial_Brush / Tissue, Lineage and Cell class of Lung Cells from 10X","272c7f4e582ef57564450540242b0db766b78328","toppcell_272c7f4e582ef57564450540242b0db766b78328_Bronchial_Brush-Epithelial|Bronchial_Brush_/_Tis...",5.1825135399307734E-11,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
"ToppCell Atlas","tumor_Lung-Epithelial_cells-tS1|tumor_Lung / Location, Cell class and cell subclass","8336e6647604e4bdd1596ea554c22203d13782e9","toppcell_8336e6647604e4bdd1596ea554c22203d13782e9_tumor_Lung-Epithelial_cells-tS1|tumor_Lung_/_Loc...",5.1825135399307734E-11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
"ToppCell Atlas","343B-Epithelial_cells-Epithelial-B_(AT2)-|343B / Donor, Lineage, Cell class and subclass (all cells)","f98720cab066579fdac3ba24fb6fe4c5759dae4e","toppcell_f98720cab066579fdac3ba24fb6fe4c5759dae4e_343B-Epithelial_cells-Epithelial-B_(AT2)-|343B_/...",5.1825135399307734E-11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1
"ToppCell Atlas","Tracheal-10x3prime_v2-Epithelial-Epi_submucosal-gland-SMG_Mucous|10x3prime_v2 / Cell types per location group and 10X technology with lineage, and cell group designations","2ae9564da9913510141994262f3739eb095e0a68","toppcell_2ae9564da9913510141994262f3739eb095e0a68_Tracheal-10x3prime_v2-Epithelial-Epi_submucosal-...",5.3700393016809157E-11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
"ToppCell Atlas","distal-Epithelial-Alveolar_Epithelial_Type_2-1|distal / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)","19eefd05573fbaed654af52bf0f8a26092b8b229","toppcell_19eefd05573fbaed654af52bf0f8a26092b8b229_distal-Epithelial-Alveolar_Epithelial_Type_2-1|d...",5.3700393016809157E-11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1
"ToppCell Atlas","5'-Adult-LargeIntestine-Epithelial-epithelial_progenitor_cell|Adult / Celltypes from developing, pediatric, Crohn's, & adult GI tract","08982f9e37591261975ddff9b9a6a59ba836fc0f","toppcell_08982f9e37591261975ddff9b9a6a59ba836fc0f_5'-Adult-LargeIntestine-Epithelial-epithelial_pr...",5.3700393016809157E-11,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"ToppCell Atlas","distal-Epithelial-Club-3|distal / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)","e56a5ffadfa4d1e34d34aec43eaf560cd80286e1","toppcell_e56a5ffadfa4d1e34d34aec43eaf560cd80286e1_distal-Epithelial-Club-3|distal_/_Location,_Line...",5.3700393016809157E-11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
"ToppCell Atlas","AT2_cells|World / lung cells shred on cell class, cell subclass, sample id","92c569c3b8a9fca2d4682cbf77ee8149bcc0a80a","toppcell_92c569c3b8a9fca2d4682cbf77ee8149bcc0a80a_AT2_cells|World_/_lung_cells_shred_on_cell_class...",5.3700393016809157E-11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1
"ToppCell Atlas","wk_08-11-Epithelial-Proximal_epithelial|wk_08-11 / Celltypes from embryonic and fetal-stage human lung","9895f1d65d18d939f3974a914ee41c6d5575e765","toppcell_9895f1d65d18d939f3974a914ee41c6d5575e765_wk_08-11-Epithelial-Proximal_epithelial|wk_08-11...",5.3700393016809157E-11,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
"ToppCell Atlas","5'-Adult-Distal_Rectal|Adult / Celltypes from developing, pediatric, Crohn's, & adult GI tract","db26c20321f9ab102d6484f22ddb2bde684067b1","toppcell_db26c20321f9ab102d6484f22ddb2bde684067b1_5'-Adult-Distal_Rectal|Adult_/_Celltypes_from_de...",5.3700393016809157E-11,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"ToppCell Atlas","(5)_Epithelial_cells|World / Oesophagus cell shreds on cell class (v1) and cell subclass (v1)","6dd7dd356d55c03bb14fa47cc69764403c3f48d4","toppcell_6dd7dd356d55c03bb14fa47cc69764403c3f48d4_(5)_Epithelial_cells|World_/_Oesophagus_cell_shr...",5.3700393016809157E-11,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
"ToppCell Atlas","5'-Adult-LargeIntestine-Epithelial-epithelial_progenitor_cell-TA|Adult / Celltypes from developing, pediatric, Crohn's, & adult GI tract","45a1287dc618a37949978b297e2b782ea80a7f39","toppcell_45a1287dc618a37949978b297e2b782ea80a7f39_5'-Adult-LargeIntestine-Epithelial-epithelial_pr...",5.3700393016809157E-11,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"ToppCell Atlas","Parenchymal-NucSeq-Epithelial-Epi_airway_secretory-Secretory_Goblet|NucSeq / Cell types per location group and 10X technology with lineage, and cell group designations","af07a970afaa435c6433bb5c1cbff4c67af350c7","toppcell_af07a970afaa435c6433bb5c1cbff4c67af350c7_Parenchymal-NucSeq-Epithelial-Epi_airway_secreto...",5.3700393016809157E-11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"ToppCell Atlas","3'-Airway_Nasal-Epithelial-Epithelial_transtional-secretory-club_cell-Club_(nasal)-Club_(nasal)_L.0.2.1.3|3' / 5'-vs-3', Tissue groups, Lineages, Lineage subclass, Cell_type2, Cell_subtype2_L4.5","e3d1c9428ee6f9bcf9cdaf2192d4ebea8cc2a47c","toppcell_e3d1c9428ee6f9bcf9cdaf2192d4ebea8cc2a47c_3'-Airway_Nasal-Epithelial-Epithelial_transtiona...",5.3700393016809157E-11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
"ToppCell Atlas","medial-2-Epithelial-Basal|2 / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)","10af93596cc6d5da4cf5052707ff5f7fc347dc84","toppcell_10af93596cc6d5da4cf5052707ff5f7fc347dc84_medial-2-Epithelial-Basal|2_/_Location,_Lineage,...",5.5633259450177196E-11,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
"ToppCell Atlas","medial-Epithelial-Basal|medial / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)","fa7584e3cc0f8cbdd6a76c6a0faee26b0922c4ae","toppcell_fa7584e3cc0f8cbdd6a76c6a0faee26b0922c4ae_medial-Epithelial-Basal|medial_/_Location,_Linea...",5.5633259450177196E-11,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
"ToppCell Atlas","proximal-Epithelial-Club|proximal / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)","99d23c0373f1ae5267bb3e51c5c88c8f52559ae4","toppcell_99d23c0373f1ae5267bb3e51c5c88c8f52559ae4_proximal-Epithelial-Club|proximal_/_Location,_Li...",5.5633259450177196E-11,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"ToppCell Atlas","saliva-Mild-Moderate_progression_d12-25-Epithelial-Epithelial,_Airway-squamous_epithelial_cell|Mild-Moderate_progression_d12-25 / Compartment, severity and other cell annotations on 10x 3' data (130k)","2dae9db4d25f1a390134da2b6621564b274fe910","toppcell_2dae9db4d25f1a390134da2b6621564b274fe910_saliva-Mild-Moderate_progression_d12-25-Epitheli...",5.5633259450177196E-11,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"ToppCell Atlas","saliva-Severe-critical_progression_d28-40-Epithelial|Severe-critical_progression_d28-40 / Compartment, severity and other cell annotations on 10x 3' data (130k)","5a1557fe35aa48080d4967e8724bf27f9585a5fb","toppcell_5a1557fe35aa48080d4967e8724bf27f9585a5fb_saliva-Severe-critical_progression_d28-40-Epithe...",5.5633259450177196E-11,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"ToppCell Atlas","Biopsy_Control_(H.)-Epithelial-AT2|Biopsy_Control_(H.) / Sample group, Lineage and Cell type","5323d49d3be980605b3e609b7f03bddba6e50e8a","toppcell_5323d49d3be980605b3e609b7f03bddba6e50e8a_Biopsy_Control_(H.)-Epithelial-AT2|Biopsy_Contro...",5.5633259450177196E-11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
"ToppCell Atlas","saliva-Severe-critical_progression_d28-40-Epithelial-Epithelial,_Airway|Severe-critical_progression_d28-40 / Compartment, severity and other cell annotations on 10x 3' data (130k)","0a657475b92aa3a713da62da364525249fdc3886","toppcell_0a657475b92aa3a713da62da364525249fdc3886_saliva-Severe-critical_progression_d28-40-Epithe...",5.5633259450177196E-11,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"ToppCell Atlas","proximal-Epithelial-Club-3|proximal / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)","e8b3b003b581aa001c23440a03d80da9560129b3","toppcell_e8b3b003b581aa001c23440a03d80da9560129b3_proximal-Epithelial-Club-3|proximal_/_Location,_...",5.5633259450177196E-11,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"ToppCell Atlas","saliva-Severe-critical_progression_d28-40-Epithelial-Epithelial,_Airway-squamous_epithelial_cell|Severe-critical_progression_d28-40 / Compartment, severity and other cell annotations on 10x 3' data (130k)","eacea42e973f073b410f54c0a1b3a7f2dc2b5a29","toppcell_eacea42e973f073b410f54c0a1b3a7f2dc2b5a29_saliva-Severe-critical_progression_d28-40-Epithe...",5.5633259450177196E-11,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"ToppCell Atlas","Epithelial_cells|World / lung cells shred on cell class, cell subclass, sample id","bbe69e44b7970f57628365ae771790f2b13d0cae","toppcell_bbe69e44b7970f57628365ae771790f2b13d0cae_Epithelial_cells|World_/_lung_cells_shred_on_cel...",5.5633259450177196E-11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1
"ToppCell Atlas","medial-Epithelial-Basal-2|medial / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)","fc37f8868417308fb4410684d0d1e506cec30f35","toppcell_fc37f8868417308fb4410684d0d1e506cec30f35_medial-Epithelial-Basal-2|medial_/_Location,_Lin...",5.5633259450177196E-11,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
"ToppCell Atlas","metastatic_Brain|World / Location, Cell class and cell subclass","a6793145de96bcdbfd4fe04159e34ea2244ca5a8","toppcell_a6793145de96bcdbfd4fe04159e34ea2244ca5a8_metastatic_Brain|World_/_Location,_Cell_class_an...",5.5633259450177196E-11,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
"ToppCell Atlas","saliva-Severe-critical_progression_d28-40-Epithelial-Epithelial,_Airway-squamous_epithelial_cell-Epi-Squamous|Severe-critical_progression_d28-40 / Compartment, severity and other cell annotations on 10x 3' data (130k)","a8f4bd0e65f36b29535864fae4347369d5c864d2","toppcell_a8f4bd0e65f36b29535864fae4347369d5c864d2_saliva-Severe-critical_progression_d28-40-Epithe...",5.5633259450177196E-11,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"ToppCell Atlas","proximal-3-Epithelial-Club|3 / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)","77dc850032746339557c844cfc1f93eb27210f22","toppcell_77dc850032746339557c844cfc1f93eb27210f22_proximal-3-Epithelial-Club|3_/_Location,_Lineage...",5.5633259450177196E-11,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
"ToppCell Atlas","15-Trachea-Epithelial|Trachea / Age, Tissue, Lineage and Cell class","e0099aa95cf3ec08d7688cc97f4b917fce65a7a3","toppcell_e0099aa95cf3ec08d7688cc97f4b917fce65a7a3_15-Trachea-Epithelial|Trachea_/_Age,_Tissue,_Lin...",5.5633259450177196E-11,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
"ToppCell Atlas","saliva-Mild-Moderate_progression_d12-25-Epithelial|Mild-Moderate_progression_d12-25 / Compartment, severity and other cell annotations on 10x 3' data (130k)","dbb33f0e151b150ba9ca4612973f8034c62e762b","toppcell_dbb33f0e151b150ba9ca4612973f8034c62e762b_saliva-Mild-Moderate_progression_d12-25-Epitheli...",5.5633259450177196E-11,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"ToppCell Atlas","saliva-Mild-Moderate_progression_d12-25-Epithelial-Epithelial,_Airway-squamous_epithelial_cell-Epi-Squamous|Mild-Moderate_progression_d12-25 / Compartment, severity and other cell annotations on 10x 3' data (130k)","667e1a56c33a2681af8dc1b7dbc3a9858e2c3c05","toppcell_667e1a56c33a2681af8dc1b7dbc3a9858e2c3c05_saliva-Mild-Moderate_progression_d12-25-Epitheli...",5.5633259450177196E-11,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"ToppCell Atlas","Smart-start-Cell-Wel_seq-Neoplastic-Differentiated-like-MES-like|Smart-start-Cell-Wel_seq / Platform, Oncotype, Lineage, Cell_class, celltype (level4), mutation group","e09bd3153dd60d06584707b259c78375b47415c8","toppcell_e09bd3153dd60d06584707b259c78375b47415c8_Smart-start-Cell-Wel_seq-Neoplastic-Differentiat...",5.5633259450177196E-11,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"ToppCell Atlas","saliva-Mild-Moderate_progression_d12-25-Epithelial-Epithelial,_Airway|Mild-Moderate_progression_d12-25 / Compartment, severity and other cell annotations on 10x 3' data (130k)","245b37df56dfbbdbac88f0e2fc3dfa0ed1abd588","toppcell_245b37df56dfbbdbac88f0e2fc3dfa0ed1abd588_saliva-Mild-Moderate_progression_d12-25-Epitheli...",5.5633259450177196E-11,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"ToppCell Atlas","Parenchymal-10x3prime_v2-Epithelial-Epi_airway_basal-Basal|10x3prime_v2 / Cell types per location group and 10X technology with lineage, and cell group designations","e9c47f565a0a7737ecff68569d668aeb707ae5a6","toppcell_e9c47f565a0a7737ecff68569d668aeb707ae5a6_Parenchymal-10x3prime_v2-Epithelial-Epi_airway_b...",5.5633259450177196E-11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
"ToppCell Atlas","Parenchyma_Control_(B.)-Epithelial-TX-AT2-2|Parenchyma_Control_(B.) / Sample group, Lineage and Cell type","35c05cae30cd6b323d2662f1396ddeab08bc75fc","toppcell_35c05cae30cd6b323d2662f1396ddeab08bc75fc_Parenchyma_Control_(B.)-Epithelial-TX-AT2-2|Pare...",5.762519164370087E-11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
"ToppCell Atlas","control-Epithelial|control / Severity, Lineage and Cell class of Nasopharyngeal (NS) Samples from Patients and Controls","f95bbb94e51ac28b1995026c599ec3a34e012916","toppcell_f95bbb94e51ac28b1995026c599ec3a34e012916_control-Epithelial|control_/_Severity,_Lineage_a...",5.762519164370087E-11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"ToppCell Atlas","Lung_Parenchyma-Control-Epithelial-Epithelial-AT2-2-|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.01)","3c251ad03fbbdae91dfd9037880ba43adbb03807","toppcell_3c251ad03fbbdae91dfd9037880ba43adbb03807_Lung_Parenchyma-Control-Epithelial-Epithelial-AT...",5.762519164370087E-11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
"ToppCell Atlas","distal-Epithelial-Signaling_Alveolar_Epithelial_Type_2-3|distal / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)","f47bb79202a59404e4916993a1f59cffcf710320","toppcell_f47bb79202a59404e4916993a1f59cffcf710320_distal-Epithelial-Signaling_Alveolar_Epithelial_...",5.762519164370087E-11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
"ToppCell Atlas","Bronchial_Brush-Epithelial-Basal_2|Bronchial_Brush / Tissue, Lineage and Cell class of Lung Cells from 10X","1fa29a9f42987549a75dffeb177099458f7cca88","toppcell_1fa29a9f42987549a75dffeb177099458f7cca88_Bronchial_Brush-Epithelial-Basal_2|Bronchial_Bru...",5.762519164370087E-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0
"ToppCell Atlas","Biopsy_IPF-Epithelial-Differentiating_Ciliated|Biopsy_IPF / Sample group, Lineage and Cell type","8dfce65e417d6dcacb871d93d1539cdf807002fe","toppcell_8dfce65e417d6dcacb871d93d1539cdf807002fe_Biopsy_IPF-Epithelial-Differentiating_Ciliated|B...",5.762519164370087E-11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
"ToppCell Atlas","NS-control-d_0-4-Epithelial|d_0-4 / Location, Severity, dps_group, Lineage and Cell class of Upper airway (combined)","d014959891893b6d3854a471fba1dc50c6625a0a","toppcell_d014959891893b6d3854a471fba1dc50c6625a0a_NS-control-d_0-4-Epithelial|d_0-4_/_Location,_Se...",5.762519164370087E-11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"ToppCell Atlas","Bronchus_Control_(B.)-Epithelial-TX-Basal_3|Bronchus_Control_(B.) / Sample group, Lineage and Cell type","06b59ee536414d1f73c1e17cdfd7c3f2259b9bef","toppcell_06b59ee536414d1f73c1e17cdfd7c3f2259b9bef_Bronchus_Control_(B.)-Epithelial-TX-Basal_3|Bron...",5.762519164370087E-11,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
"ToppCell Atlas","Parenchyma_COVID-19-Epithelial-TX-AT2-1|Parenchyma_COVID-19 / Sample group, Lineage and Cell type","cf1991853e10c562edae9a0d71a209f35b07db80","toppcell_cf1991853e10c562edae9a0d71a209f35b07db80_Parenchyma_COVID-19-Epithelial-TX-AT2-1|Parenchy...",5.762519164370087E-11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
"ToppCell Atlas","Lung_Parenchyma-Control-Epithelial-Epithelial-AT2-2|Control / Location, Disease Group, Cell group, Cell class (2021.03.09)","c905451425d1c24773bb0ca69bcf0309b277d2f1","toppcell_c905451425d1c24773bb0ca69bcf0309b277d2f1_Lung_Parenchyma-Control-Epithelial-Epithelial-AT...",5.762519164370087E-11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
"ToppCell Atlas","Bronchial_Biopsy-Epithelial-Basal_2|Bronchial_Biopsy / Tissue, Lineage and Cell class of Lung Cells from 10X","99997c447f2b59324fe69c17593db72d972c0cc4","toppcell_99997c447f2b59324fe69c17593db72d972c0cc4_Bronchial_Biopsy-Epithelial-Basal_2|Bronchial_Bi...",5.762519164370087E-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0
"ToppCell Atlas","Lung_Parenchyma-Severe-Epithelial-Epithelial-AT2-1-|Severe / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.01)","7618ae284625c5c121bcc00eb9f07e5b1e3adf23","toppcell_7618ae284625c5c121bcc00eb9f07e5b1e3adf23_Lung_Parenchyma-Severe-Epithelial-Epithelial-AT2...",5.762519164370087E-11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
"ToppCell Atlas","Bronchial_Biopsy-Epithelial-Basal_2|Epithelial / Tissue, Lineage and Cell class of Lung Cells from 10X","5ed450e65edff713ad5feba4f6c46209bf471f6e","toppcell_5ed450e65edff713ad5feba4f6c46209bf471f6e_Bronchial_Biopsy-Epithelial-Basal_2|Epithelial_/...",5.762519164370087E-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0
"ToppCell Atlas","Bronchial_Brush-Epithelial-Basal_2|Epithelial / Tissue, Lineage and Cell class of Lung Cells from 10X","7595eb2a8af3de879ecaa71f3d96f890e13b59ce","toppcell_7595eb2a8af3de879ecaa71f3d96f890e13b59ce_Bronchial_Brush-Epithelial-Basal_2|Epithelial_/_...",5.762519164370087E-11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0
"ToppCell Atlas","Biopsy_Other_PF-Epithelial-Basal|Biopsy_Other_PF / Sample group, Lineage and Cell type","7098ae4b0ea8ba607519eaed8577c577530fc2a1","toppcell_7098ae4b0ea8ba607519eaed8577c577530fc2a1_Biopsy_Other_PF-Epithelial-Basal|Biopsy_Other_PF...",5.762519164370087E-11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0
"ToppCell Atlas","Lung_Parenchyma-Severe-Epithelial-Epithelial-AT2-1|Severe / Location, Disease Group, Cell group, Cell class (2021.03.09)","23b319bf7e5ae03e5baa777c951da9bfc97cca8c","toppcell_23b319bf7e5ae03e5baa777c951da9bfc97cca8c_Lung_Parenchyma-Severe-Epithelial-Epithelial-AT2...",5.762519164370087E-11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
"ToppCell Atlas","Tracheal-10x3prime_v2-Epithelial-Epi_airway_basal-Basal|10x3prime_v2 / Cell types per location group and 10X technology with lineage, and cell group designations","8c8a631b9892f6594857a27e020b43aae3afcaac","toppcell_8c8a631b9892f6594857a27e020b43aae3afcaac_Tracheal-10x3prime_v2-Epithelial-Epi_airway_basa...",5.762519164370087E-11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
"ToppCell Atlas","distal-Epithelial-Signaling_Alveolar_Epithelial_Type_2|distal / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)","b0e5c8b425f47833cdc00b5aa3734c8c980f0967","toppcell_b0e5c8b425f47833cdc00b5aa3734c8c980f0967_distal-Epithelial-Signaling_Alveolar_Epithelial_...",5.762519164370087E-11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
"ToppCell Atlas","distal-2-Epithelial-Basal|2 / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)","9beb128841c50241aa819261f21bf66f881ea125","toppcell_9beb128841c50241aa819261f21bf66f881ea125_distal-2-Epithelial-Basal|2_/_Location,_Lineage,...",5.762519164370087E-11,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
"ToppCell Atlas","distal-Epithelial-Alveolar_Epithelial_Type_2-3|distal / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)","bcaab6cb7f165dfcf3fb499497b361b062f9dbff","toppcell_bcaab6cb7f165dfcf3fb499497b361b062f9dbff_distal-Epithelial-Alveolar_Epithelial_Type_2-3|d...",5.762519164370087E-11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
"ToppCell Atlas","Club-club-11|World / Class top","d1d832e1c98a89e2b461127922c3e4d7f42d7401","toppcell_d1d832e1c98a89e2b461127922c3e4d7f42d7401_Club-club-11|World_/_Class_top",3.153895454872115E-10,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"ToppCell Atlas","Children_(3_yrs)-Epithelial-lung_goblet_cell-D046|Children_(3_yrs) / Lineage, Cell type, age group and donor","1b2a39ae159e79f1fb18d6d164bd7acab5299fca","toppcell_1b2a39ae159e79f1fb18d6d164bd7acab5299fca_Children_(3_yrs)-Epithelial-lung_goblet_cell-D04...",7.47595772140895E-10,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"ToppCell Atlas","Bronchial_Biopsy-Epithelial-Goblet_2|Bronchial_Biopsy / Tissue, Lineage and Cell class of Lung Cells from 10X","b25629953ff79aff645845376132b12023067b01","toppcell_b25629953ff79aff645845376132b12023067b01_Bronchial_Biopsy-Epithelial-Goblet_2|Bronchial_B...",7.777535479596776E-10,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"ToppCell Atlas","390C-Epithelial_cells-Epithelial-A_(AT2)|390C / Donor, Lineage, Cell class and subclass (all cells)","731def6d82814ebac1a400bc7aea5f6da43ec960","toppcell_731def6d82814ebac1a400bc7aea5f6da43ec960_390C-Epithelial_cells-Epithelial-A_(AT2)|390C_/_...",1.018423373508231E-9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
